,LotFrontage,LotArea,Street,Alley,Utilities,LotConfig,LandSlope,YearBuilt,YearRemodAdd,HeatingQC,X1stFlrSF,X2ndFlrSF,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,X3SsnPorch,MoSold,YrSold,ByRR,ByHWY,ByFeeder,ByPositiveFeature,Remodeled,Exterior,HasMasonVeneer,HasBasement,HasGarage,StoneBrook,NorthridgeHeights,Northridge,Crawford,OverallCond2,OverallQual2,ExterQual2,Foundation2,SalePriceT
112,70.04995837,7750,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2000,2000,Ex,774,656,2,1,3,1,7,1,0,4,2010,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Average,Poured Concrete,180000
113,77,9965,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2007,2007,Ex,1282,1414,2,1,4,1,10,1,0,10,2007,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,383970
114,70.04995837,21000,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1953,1953,TA,2259,0,2,0,3,1,7,2,0,10,2007,0,0,0,0,0,Wood Siding,1,1,1,0,0,0,1,Average,Average,Average,Cinder Block,217000
115,61,7259,Paved,0,All Public Utilities,Inside Lot,Moderate Slope,1945,2002,Ex,1436,884,2,1,3,1,9,1,0,7,2007,0,0,0,0,1,Wood Siding,1,1,1,0,0,0,1,Above Average,Average,Average,Cinder Block,259500
116,34,3230,Paved,1,All Public Utilities,Corner Log,Gentle Slope,1999,1999,Gd,729,729,2,1,2,1,5,1,0,6,2007,0,0,0,0,0,Metal,1,1,1,0,0,0,0,Average,Average,Average,Poured Concrete,176000
117,70.04995837,11616,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1962,1962,TA,1092,0,1,0,3,1,6,1,0,9,2009,0,0,0,0,0,Wood Siding,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,139000
118,74,8536,Paved,0,All Public Utilities,Corner Log,Gentle Slope,2006,2007,Gd,1125,0,1,1,2,1,5,0,0,4,2007,0,0,0,0,1,Vinyl,1,1,1,0,0,0,0,Average,Average,Average,Poured Concrete,155000
119,90,12376,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1990,1990,Gd,1699,1523,3,0,5,1,11,2,0,5,2010,0,0,0,0,0,Plywood,1,1,1,0,0,0,0,Average,Average,Average,Poured Concrete,320000
120,65,8461,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2005,2006,Ex,728,728,2,1,3,1,8,1,0,7,2006,0,0,0,0,1,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,163990
121,70.04995837,21453,Paved,0,All Public Utilities,Cul-de-sac,Sever Slope,1969,1969,Ex,988,0,1,0,1,1,4,2,130,10,2006,0,0,0,0,0,Plywood,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,180000
122,50,6060,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1939,1950,Gd,772,351,1,0,3,1,4,0,0,6,2007,0,0,0,0,1,Other,1,1,1,0,0,0,0,Average,Average,Average,Poured Concrete,100000
123,75,9464,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1958,1958,Gd,1080,0,1,0,3,1,5,0,0,6,2008,0,0,0,0,0,Metal,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,136000
124,55,7892,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1993,1993,Ex,1199,0,2,0,2,1,5,0,0,3,2008,0,0,0,0,0,Plywood,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,153900
125,48,17043,Paved,0,All Public Utilities,Cul-de-sac,Gentle Slope,1979,1998,TA,1586,0,2,0,3,1,7,1,0,1,2009,0,0,0,0,1,Hard Board,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,181000
126,60,6780,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1935,1982,Gd,520,0,1,0,2,1,5,0,0,6,2006,0,0,0,0,1,Wood Siding,1,1,0,0,0,0,0,Above Average,Average,Average,Cinder Block,84500
127,70.04995837,4928,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1976,1976,TA,958,0,2,0,2,1,5,1,0,2,2007,0,0,0,0,0,Plywood,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,128000
128,55,4388,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1930,1950,Ex,840,0,1,0,3,1,5,1,0,6,2007,0,0,1,0,1,Wood Siding,1,1,0,0,0,0,0,Above Average,Average,Average,Brick/Tile,87000
129,69,7590,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1966,1966,TA,660,688,1,1,3,1,6,1,0,7,2006,0,0,0,1,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,155000
130,69,8973,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1958,1991,TA,1053,0,1,1,3,1,6,0,180,7,2006,0,0,0,0,1,Plywood,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,150000
131,88,14200,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1966,1966,Ex,1216,941,2,1,4,1,8,2,0,5,2006,0,0,0,0,0,Metal,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,226000
132,70.04995837,12224,Paved,0,All Public Utilities,Corner Log,Gentle Slope,2000,2000,Ex,1022,1032,2,1,3,1,7,1,0,7,2009,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,244000
133,75,7388,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1959,2002,Gd,1327,0,1,0,3,1,7,0,0,7,2007,0,0,0,0,1,Metal,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,150750
134,70.04995837,6853,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2001,2002,Ex,1296,0,2,0,2,1,6,0,0,6,2009,0,0,0,0,1,Vinyl,1,1,1,0,0,0,0,Average,Above Average,Above Average,Poured Concrete,220000
135,78,10335,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1968,1993,Gd,1721,0,2,1,3,1,7,1,0,7,2006,0,0,0,0,1,Plywood,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,180000
136,80,10400,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1970,1970,Gd,1682,0,2,0,3,1,7,1,0,5,2008,0,0,0,0,0,Plywood,1,1,1,0,0,0,0,Above Average,Average,Average,Poured Concrete,174000
137,70.04995837,10355,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1967,1967,TA,1214,0,2,0,3,1,5,1,0,7,2007,0,0,0,0,0,Metal,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,143000
138,82,11070,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1988,1989,Gd,1959,0,3,0,5,2,9,0,0,7,2006,0,0,0,0,1,Vinyl,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,171000
139,73,9066,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1999,2000,Ex,1004,848,2,1,3,1,7,2,0,12,2008,0,0,0,0,1,Vinyl,1,1,1,0,0,0,0,Average,Above Average,Above Average,Poured Concrete,230000
140,65,15426,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1997,1997,Ex,928,836,2,1,3,1,7,0,0,8,2009,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Average,Poured Concrete,231500
141,70,10500,Paved,0,All Public Utilities,Frontage on 2 sides of property,Gentle Slope,1971,1971,TA,864,0,1,0,3,1,5,1,0,4,2010,0,0,0,0,0,Hard Board,1,1,0,0,0,0,0,Average,Average,Average,Cinder Block,115000
142,78,11645,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2005,2005,Ex,1734,0,2,0,3,1,7,0,0,1,2006,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,260000
143,71,8520,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1952,1952,Fa,910,475,2,0,4,1,6,0,0,6,2010,0,1,0,0,0,Wood Siding,1,1,1,0,0,0,0,Below Average,Below Average,Average,Cinder Block,166000
144,78,10335,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1999,1999,Ex,1501,0,2,0,3,1,6,0,0,6,2009,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,204000
145,70,9100,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1963,1963,TA,1728,0,2,0,6,2,10,0,0,11,2006,1,0,0,0,0,Hard Board,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,125000
146,24,2522,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2004,2006,Ex,970,739,2,0,3,1,7,0,0,4,2006,0,0,0,0,1,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,130000
147,51,6120,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1931,1993,TA,875,0,1,0,2,1,5,0,0,11,2009,0,0,0,0,1,Wood Siding,1,1,1,0,0,0,0,Above Average,Average,Average,Brick/Tile,105000
148,70.04995837,9505,Paved,0,All Public Utilities,Cul-de-sac,Gentle Slope,2001,2001,Ex,884,1151,2,1,3,1,8,1,0,5,2010,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,222500
149,63,7500,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2004,2005,Ex,1080,0,1,0,3,1,6,0,0,4,2008,0,0,0,0,1,Vinyl,1,1,0,0,0,0,0,Average,Average,Average,Poured Concrete,141000
150,70.04995837,6240,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1936,1950,Gd,896,448,1,0,3,1,7,0,0,4,2006,0,0,0,0,1,Metal,1,1,1,0,0,0,0,Below Average,Below Average,Average,Brick/Tile,115000
151,120,10356,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1975,1975,TA,969,0,1,1,3,1,5,0,0,1,2007,0,0,0,0,0,Hard Board,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,122000
152,107,13891,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2007,2008,Ex,1710,0,2,0,2,1,6,1,0,1,2008,0,0,0,0,1,Vinyl,1,1,1,0,1,0,0,Average,Above Average,Above Average,Poured Concrete,372402
153,70.04995837,14803,Paved,0,All Public Utilities,Cul-de-sac,Gentle Slope,1971,1971,Gd,1097,896,2,1,4,1,8,1,0,6,2006,0,0,0,0,0,Hard Board,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,190000
154,70.04995837,13500,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1960,1975,Gd,1252,0,1,0,1,1,4,1,0,3,2008,0,0,0,0,1,Plywood,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,235000
155,84,11340,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1923,1950,TA,1200,0,1,0,4,1,7,0,0,3,2006,0,0,0,0,1,Wood Siding,1,1,1,0,0,0,0,Average,Average,Average,Brick/Tile,125000
156,60,9600,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1924,1950,Fa,572,524,1,0,2,1,5,0,0,4,2008,0,1,0,0,1,Wood Siding,1,1,0,0,0,0,0,Average,Average,Average,Brick/Tile,79000
157,60,7200,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1950,1950,TA,1040,0,1,0,2,1,5,0,0,6,2006,0,0,0,0,0,Wood Siding,1,0,1,0,0,0,0,Above Average,Average,Average,Cinder Block,109500
158,92,12003,Paved,0,All Public Utilities,Corner Log,Gentle Slope,2009,2010,Ex,774,1194,2,1,4,1,8,1,0,5,2010,0,0,0,0,1,Vinyl,1,1,1,0,0,0,0,Average,Above Average,Above Average,Poured Concrete,269500
159,100,12552,Paved,0,All Public Utilities,Corner Log,Gentle Slope,2004,2005,Ex,991,956,2,1,3,1,8,1,0,5,2010,0,0,0,0,1,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,254900
160,134,19378,Paved,0,All Public Utilities,Corner Log,Gentle Slope,2005,2006,Ex,1392,1070,2,1,4,1,9,1,168,3,2006,0,0,0,0,1,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,320000
161,70.04995837,11120,Paved,0,All Public Utilities,Cul-de-sac,Gentle Slope,1984,1984,TA,1232,0,2,0,3,1,6,0,0,6,2008,0,0,0,0,0,Plywood,1,1,1,0,0,0,0,Above Average,Average,Average,Poured Concrete,162500
162,110,13688,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2003,2004,Ex,1572,1096,2,1,3,1,10,2,0,3,2008,0,0,0,0,1,Vinyl,1,1,1,0,1,0,0,Average,Above Average,Above Average,Poured Concrete,412500
163,95,12182,Paved,0,All Public Utilities,Corner Log,Gentle Slope,2005,2005,Ex,1541,0,2,0,3,1,7,1,0,5,2010,0,0,0,0,0,Vinyl,1,1,1,0,1,0,0,Average,Average,Above Average,Poured Concrete,220000
164,55,5500,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1956,1956,Ex,882,0,1,0,1,1,4,0,0,4,2007,0,0,0,0,0,Metal,1,1,0,0,0,0,0,Above Average,Average,Average,Cinder Block,103200
165,40,5400,Paved,1,All Public Utilities,Corner Log,Gentle Slope,1926,2004,Gd,1149,467,2,0,3,1,5,0,0,10,2007,0,0,0,0,1,Metal,1,1,1,0,0,0,0,Above Average,Average,Average,Brick/Tile,152000
166,62,10106,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1940,1999,Gd,808,547,2,0,4,2,6,0,0,9,2008,0,0,0,0,1,Wood Siding,1,1,0,0,0,0,0,Above Average,Average,Average,Brick/Tile,127500
167,70.04995837,10708,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1955,1993,Ex,1867,0,1,0,2,1,7,3,0,11,2009,0,0,0,0,1,Wood Siding,1,1,1,0,0,0,0,Average,Average,Above Average,Cinder Block,190000
168,86,10562,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2007,2007,Ex,1610,551,1,1,3,1,8,1,0,11,2007,0,0,0,0,0,Vinyl,1,1,1,0,1,0,0,Average,Above Average,Above Average,Poured Concrete,325624
169,62,8244,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2004,2004,Ex,840,880,2,1,3,1,7,1,0,5,2007,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,183500
170,70.04995837,16669,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1981,1981,TA,1707,0,2,1,2,1,6,1,0,1,2006,0,0,0,0,0,Plywood,1,1,1,0,0,0,0,Above Average,Above Average,Above Average,Cinder Block,228000
171,70.04995837,12358,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1941,1950,TA,854,0,1,1,2,1,7,0,0,5,2007,0,0,1,0,1,Metal,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,128500
172,141,31770,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1960,1960,Fa,1656,0,1,0,3,1,7,2,0,5,2010,0,0,0,0,0,Plywood,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,215000
173,44,5306,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1987,1987,Gd,1064,703,2,0,2,1,5,1,0,6,2006,0,0,0,0,0,Hard Board,1,1,1,0,0,0,0,Above Average,Average,Above Average,Poured Concrete,239000
174,80,10197,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1961,1961,TA,1362,0,1,1,3,1,6,1,0,6,2008,0,0,0,0,0,Other,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,163000
175,47,12416,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1986,1986,TA,1651,0,2,0,3,1,7,1,0,11,2008,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,184000
176,84,12615,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1950,2001,TA,2158,0,2,0,4,1,7,1,0,6,2007,0,0,0,0,1,Other,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,243000
177,97,10029,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1988,1989,TA,1164,896,2,1,4,1,8,1,0,9,2007,0,0,0,0,1,Plywood,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,211000
178,70.04995837,13650,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1958,1958,Ex,1252,668,2,0,4,1,8,1,0,7,2006,0,0,0,0,0,Metal,1,1,1,0,0,0,0,Average,Average,Above Average,Cinder Block,172500
179,63,17423,Paved,0,All Public Utilities,Cul-de-sac,Gentle Slope,2008,2009,Ex,2234,0,2,0,1,1,9,1,0,7,2009,0,0,0,0,1,Vinyl,1,1,1,0,0,0,0,Average,Above Average,Above Average,Poured Concrete,501837
180,60,8520,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1923,2006,TA,968,0,1,0,2,1,5,0,0,7,2007,0,0,0,0,1,Wood Siding,1,1,1,0,0,0,0,Above Average,Average,Above Average,Cinder Block,100000
181,70.04995837,2117,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2000,2000,Ex,769,756,2,1,3,1,5,1,0,6,2007,0,0,0,0,0,Metal,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,177000
182,54,7588,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1920,1950,Gd,901,901,1,1,4,1,9,1,0,7,2006,0,0,0,0,1,Other,1,1,1,0,0,0,1,Above Average,Average,Average,Brick/Tile,200100
183,60,9060,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1957,2006,Ex,1340,0,1,0,3,1,7,1,180,6,2007,0,1,0,0,1,Wood Siding,1,0,1,0,0,0,0,Above Average,Average,Average,Poured Concrete,120000
184,63,11426,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2003,2003,Ex,1362,720,2,1,3,1,6,0,0,6,2008,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Average,Poured Concrete,200000
185,92,7438,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1908,1991,Gd,936,316,1,0,3,1,5,0,0,6,2006,1,0,1,0,1,Plywood,1,1,1,0,0,0,0,Above Average,Average,Average,Poured Concrete,127000
186,90,22950,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1892,1993,Ex,1518,1518,2,1,4,1,12,2,0,6,2006,0,1,0,0,1,Wood Siding,1,1,1,0,0,0,0,Above Average,Above Average,Above Average,Brick/Tile,475000
187,70.04995837,9947,Paved,0,All Public Utilities,Cul-de-sac,Gentle Slope,1990,1991,Ex,1217,0,2,0,3,1,6,0,0,6,2009,0,0,0,0,1,Hard Board,1,1,1,0,0,0,0,Average,Average,Average,Poured Concrete,173000
188,60,10410,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1916,1987,Ex,808,704,2,1,3,1,8,0,140,8,2009,0,0,0,0,1,Hard Board,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,135000
189,64,7018,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1979,1979,TA,1224,0,0,2,2,2,6,2,0,6,2009,0,0,1,0,0,Plywood,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,153337
190,41,4923,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2001,2002,Ex,1593,0,1,1,0,1,5,1,0,8,2008,0,0,0,0,1,Other,1,1,1,0,0,0,0,Average,Above Average,Above Average,Poured Concrete,286000
191,70,10570,Paved,0,All Public Utilities,Inside Lot,Moderate Slope,1932,1994,TA,1549,1178,2,1,3,1,10,2,0,12,2007,0,0,0,0,1,Other,1,1,1,0,0,0,1,Above Average,Above Average,Above Average,Cinder Block,315000
192,70.04995837,7472,Paved,0,All Public Utilities,Cul-de-sac,Gentle Slope,1972,2004,Gd,725,754,1,1,4,1,7,0,0,6,2007,0,0,0,0,1,Hard Board,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,184000
193,68,9017,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1999,1999,Ex,1431,0,2,0,3,1,6,0,0,9,2009,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,192000
194,24,2522,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2004,2004,Ex,970,739,2,0,3,1,7,0,0,5,2006,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,130000
195,60,7180,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1972,1972,TA,864,0,1,0,3,1,5,0,0,5,2008,0,0,0,0,0,Hard Board,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,127000
196,24,2280,Paved,0,All Public Utilities,Frontage on 2 sides of property,Gentle Slope,1976,1976,TA,855,601,2,1,3,1,7,1,0,7,2009,0,0,0,0,0,Plywood,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,148500
197,79,9416,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2007,2007,Ex,1726,0,2,0,3,1,8,1,0,9,2007,0,0,0,0,0,Other,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,311872
198,174,25419,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1918,1990,Gd,1360,1360,2,0,4,1,8,1,0,3,2006,0,1,0,0,1,Other,1,1,1,0,0,0,0,Below Average,Above Average,Above Average,Poured Concrete,235000
199,92,5520,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1912,1950,Ex,929,929,1,0,5,1,8,0,0,7,2009,0,0,0,0,1,Wood Siding,1,1,0,0,0,0,0,Above Average,Average,Average,Cinder Block,104000
200,76,9591,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2004,2005,Ex,1713,0,2,0,3,1,7,1,0,1,2009,0,0,0,0,1,Vinyl,1,1,1,0,1,0,0,Average,Above Average,Above Average,Poured Concrete,274900
201,80,8546,Paved,0,All Public Utilities,Corner Log,Gentle Slope,2003,2004,Ex,1121,0,2,0,2,1,5,0,0,3,2010,0,0,0,0,1,Vinyl,1,1,1,0,0,0,0,Average,Average,Average,Poured Concrete,140000
202,75,10125,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1977,1977,TA,1279,0,2,0,3,1,6,2,0,2,2008,0,0,0,0,0,Plywood,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,171500
203,50,7000,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1924,1950,Gd,865,445,2,0,2,1,6,0,0,5,2006,0,1,0,0,1,Metal,1,1,1,0,0,0,0,Above Average,Average,Average,Brick/Tile,112000
204,70.04995837,4438,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2004,2004,Ex,848,0,1,0,1,1,3,1,0,1,2008,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,149000
205,50,3500,Paved,1,All Public Utilities,Inside Lot,Gentle Slope,1947,1950,TA,720,564,1,1,2,1,5,0,0,4,2009,0,0,0,0,1,Other,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,110000
206,99,11851,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1990,1990,Ex,1442,0,2,0,3,1,5,0,508,5,2009,0,0,0,0,0,Hard Board,1,1,1,0,0,0,0,Average,Average,Average,Poured Concrete,180500
207,40,13673,Paved,0,All Public Utilities,Cul-de-sac,Gentle Slope,1962,1962,TA,1696,0,1,1,3,1,8,1,0,3,2007,1,0,0,0,0,Hard Board,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,143900
208,70.04995837,12493,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1960,1960,TA,1100,0,1,0,3,1,6,1,0,4,2008,0,0,0,0,0,Wood Siding,1,1,1,0,0,0,0,Average,Average,Average,Poured Concrete,141000
209,70.04995837,14364,Paved,0,All Public Utilities,Inside Lot,Moderate Slope,1988,1989,Ex,1180,882,2,1,3,1,7,1,0,4,2007,0,0,0,0,1,Plywood,1,1,1,0,0,0,0,Average,Average,Above Average,Cinder Block,277000
210,75,8250,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1964,1964,Ex,1092,0,1,0,3,1,6,0,0,7,2008,0,0,0,0,0,Hard Board,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,145000
211,67,5604,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1925,1950,TA,864,0,1,0,2,1,5,0,0,4,2008,0,0,0,0,1,Other,1,1,0,0,0,0,0,Above Average,Average,Average,Cinder Block,98000
212,83,10420,Paved,0,All Public Utilities,Corner Log,Gentle Slope,2009,2009,Ex,1212,0,2,0,3,1,6,0,0,3,2010,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Average,Poured Concrete,186000
213,72,8640,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2009,2009,Ex,932,920,2,1,3,1,7,1,0,7,2009,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Average,Poured Concrete,252678
214,43,13568,Paved,0,All Public Utilities,Cul-de-sac,Gentle Slope,1995,1995,Ex,990,0,1,0,3,1,5,0,0,7,2006,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Average,Poured Concrete,156000
215,70.04995837,10900,Paved,0,All Public Utilities,Frontage on 2 sides of property,Gentle Slope,1977,1977,Ex,689,703,1,1,3,1,6,0,0,3,2010,0,0,0,0,0,Hard Board,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,161750
216,72,10011,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1957,1996,TA,1236,0,1,0,2,1,6,1,0,5,2006,0,0,0,0,1,Hard Board,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,134450
217,65,8450,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2004,2004,Ex,1436,0,2,0,3,1,8,0,0,4,2008,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,210000
218,57,9906,Paved,1,All Public Utilities,Inside Lot,Gentle Slope,1925,1950,Fa,810,518,1,0,3,1,8,0,0,9,2006,0,0,0,0,1,Metal,1,1,1,0,0,0,0,Below Average,Below Average,Average,Cinder Block,107000
219,70.04995837,15660,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1939,2006,Ex,1137,817,1,1,3,1,8,2,0,5,2008,0,0,0,0,1,Vinyl,1,1,1,0,0,0,1,Above Average,Average,Above Average,Cinder Block,311500
220,43,3010,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2005,2006,Ex,1248,0,2,0,2,1,5,0,0,3,2006,0,0,0,0,1,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,167240
221,73,8990,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2006,2006,Ex,1498,0,2,0,2,1,5,0,0,4,2006,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,204900
222,70.04995837,8068,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2002,2002,Ex,1010,1257,2,1,4,1,8,1,0,12,2009,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,200000
223,85,11475,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1975,1975,TA,811,741,2,1,3,1,6,1,0,2,2006,1,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,179900
224,70,10500,Paved,0,All Public Utilities,Frontage on 2 sides of property,Gentle Slope,1971,1971,Gd,864,0,1,0,2,1,4,0,0,3,2009,0,0,0,0,0,Hard Board,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,97000
